Team,TeamID,Conference,ConfID
Portland St.,239,Big Sky,9
portland st.,239,Big Sky,9
portland state,239,Big Sky,9
Portland State,239,Big Sky,9
portland-st,239,Big Sky,9
Portland-St,239,Big Sky,9
portland-state,239,Big Sky,9
Portland-State,239,Big Sky,9
prairie view,240,SWAC,32
Prairie View,240,SWAC,32
prairie view a&m,240,SWAC,32
Prairie View A&M,240,SWAC,32
Prairie View A&M,240,SWAC,32
prairie view a&m,240,SWAC,32
prairie-view,240,SWAC,32
Prairie-View,240,SWAC,32
prairie-view-am,240,SWAC,32
Prairie-View-Am,240,SWAC,32
presbyterian,241,Big South,10
Presbyterian,241,Big South,10
princeton,242,Ivy,16
Princeton,242,Ivy,16
Princeton,242,Ivy,16
princeton,242,Ivy,16
providence,243,Big East,8
Providence,243,Big East,8
Providence,243,Big East,8
providence,243,Big East,8
purdue,244,Big 10,6
Purdue,244,Big 10,6
Purdue,244,Big 10,6
purdue,244,Big 10,6
purdue fort wayne,135,Horizon,14
Purdue Fort Wayne,135,Horizon,14
queens (nc),373,A-Sun,5
Queens (Nc),373,A-Sun,5
queens nc,373,A-Sun,5
Queens Nc,373,A-Sun,5
quinnipiac,245,MAAC,17
Quinnipiac,245,MAAC,17
Quinnipiac,245,MAAC,17
quinnipiac,245,MAAC,17
radford,246,Big South,10
Radford,246,Big South,10
Radford,246,Big South,10
radford,246,Big South,10
rhode island,247,A-10,1
Rhode Island,247,A-10,1
Rhode Island,247,A-10,1
rhode island,247,A-10,1
rhode-island,247,A-10,1
Rhode-Island,247,A-10,1
rice,248,AAC,2
Rice,248,AAC,2
richmond,249,A-10,1
Richmond,249,A-10,1
Richmond,249,A-10,1
richmond,249,A-10,1
rider,250,MAAC,17
Rider,250,MAAC,17
robert morris,251,Horizon,14
Robert Morris,251,Horizon,14
Robert Morris,251,Horizon,14
robert morris,251,Horizon,14
robert-morris,251,Horizon,14
Robert-Morris,251,Horizon,14
rutgers,252,Big 10,6
Rutgers,252,Big 10,6
Rutgers,252,Big 10,6
rutgers,252,Big 10,6
s carolina st,253,MEAC,19
S Carolina St,253,MEAC,19
s carolina state,253,MEAC,19
S Carolina State,253,MEAC,19
s dakota st,254,Summit,30
S Dakota St,254,Summit,30
s illinois,255,MVC,20
S Illinois,255,MVC,20
sacramento st.,69,Big Sky,9
Sacramento St.,69,Big Sky,9
sacramento state,69,Big Sky,9
Sacramento State,69,Big Sky,9
sacramento-st,69,Big Sky,9
Sacramento-St,69,Big Sky,9
sacramento-state,69,Big Sky,9
Sacramento-State,69,Big Sky,9
sacred heart,256,NEC,23
Sacred Heart,256,NEC,23
sacred-heart,256,NEC,23
Sacred-Heart,256,NEC,23
saint bonaventure,281,A-10,1
Saint Bonaventure,281,A-10,1
saint francis (ny),282,NA,22
Saint Francis (Ny),282,NA,22
saint francis (pa),283,NEC,23
Saint Francis (PA),283,NEC,23
Saint Francis (Pa),283,NEC,23
saint john`s,284,Big East,8
Saint John`S,284,Big East,8
saint joseph`s,285,A-10,1
Saint Joseph`S,285,A-10,1
saint joseph’s,285,A-10,1
Saint Joseph’S,285,A-10,1
saint joseph's,285,A-10,1
Saint Joseph'S,285,A-10,1
Saint Joseph's,285,A-10,1
saint joseph's,285,A-10,1
saint louis,286,A-10,1
Saint Louis,286,A-10,1
Saint Louis,286,A-10,1
saint louis,286,A-10,1
saint mary`s,287,WCC,34
Saint Mary`S,287,WCC,34
Saint Mary’s (CA),287,WCC,34
saint mary's,287,WCC,34
Saint Mary'S,287,WCC,34
Saint Mary's,287,WCC,34
saint mary's,287,WCC,34
Saint Mary's (CA),287,WCC,34
saint mary's (ca),287,WCC,34
Saint Mary’s (CA),287,WCC,34
Saint Mary'S (Ca),287,WCC,34
saint peter`s,288,MAAC,17
Saint Peter`S,288,MAAC,17
saint peter’s,288,MAAC,17
Saint Peter’S,288,MAAC,17
saint peter's,288,MAAC,17
Saint Peter'S,288,MAAC,17
Saint Peter's,288,MAAC,17
saint peter's,288,MAAC,17
saint thomas (minn.),371,Summit,30
Saint Thomas (Minn.),371,Summit,30
saint-francis-pa,283,NEC,23
Saint-Francis-Pa,283,NEC,23
saint-josephs,285,A-10,1
Saint-Josephs,285,A-10,1
saintlouis,286,A-10,1
Saintlouis,286,A-10,1
saint-louis,286,A-10,1
Saint-Louis,286,A-10,1
saint-marys,287,WCC,34
Saint-Marys,287,WCC,34
saint-marys-ca,287,WCC,34
Saint-Marys-Ca,287,WCC,34
saint-peters,288,MAAC,17
Saint-Peters,288,MAAC,17
sam houston,257,C-USA,13
Sam Houston,257,C-USA,13
sam houston st,257,C-USA,13
Sam Houston St,257,C-USA,13
sam houston st.,257,C-USA,13
Sam Houston St.,257,C-USA,13
Sam Houston St.,257,C-USA,13
sam houston st.,257,C-USA,13
sam houston state,257,C-USA,13
Sam Houston State,257,C-USA,13
samford,258,Southern,28
Samford,258,Southern,28
Samford,258,Southern,28
samford,258,Southern,28
sam-houston-st,257,C-USA,13
Sam-Houston-St,257,C-USA,13
sam-houston-state,257,C-USA,13
Sam-Houston-State,257,C-USA,13
san diego,259,WCC,34
San Diego,259,WCC,34
San Diego,259,WCC,34
san diego,259,WCC,34
san diego st,260,MWC,21
San Diego St,260,MWC,21
san diego st.,260,MWC,21
San Diego St.,260,MWC,21
San Diego St.,260,MWC,21
san diego st.,260,MWC,21
san diego state,260,MWC,21
San Diego State,260,MWC,21
san francisco,261,WCC,34
San Francisco,261,WCC,34
San Francisco,261,WCC,34
san francisco,261,WCC,34
san jose st,262,MWC,21
San Jose St,262,MWC,21
san jose st.,262,MWC,21
San Jose St.,262,MWC,21
san jose state,262,MWC,21
San Jose State,262,MWC,21
san-diego,259,WCC,34
San-Diego,259,WCC,34
san-diego-st,260,MWC,21
San-Diego-St,260,MWC,21
san-diego-state,260,MWC,21
San-Diego-State,260,MWC,21
san-francisco,261,WCC,34
San-Francisco,261,WCC,34
san-jose-st,262,MWC,21
San-Jose-St,262,MWC,21
san-jose-state,262,MWC,21
San-Jose-State,262,MWC,21
santa barbara,263,Big West,11
Santa Barbara,263,Big West,11
santa clara,264,WCC,34
Santa Clara,264,WCC,34
santa-clara,264,WCC,34
Santa-Clara,264,WCC,34
savannah st,265,NA,22
Savannah St,265,NA,22
savannah st.,265,NA,22
Savannah St.,265,NA,22
savannah state,265,NA,22
Savannah State,265,NA,22
savannah-st,265,NA,22
Savannah-St,265,NA,22
savannah-state,265,NA,22
Savannah-State,265,NA,22
sc state,253,MEAC,19
Sc State,253,MEAC,19
sc upstate,266,Big South,10
Sc Upstate,266,Big South,10
sd state,260,MWC,21
Sd State,260,MWC,21
se louisiana,267,Southland,29
Se Louisiana,267,Southland,29
se missouri st,268,OVC,24
Se Missouri St,268,OVC,24
se missouri st.,268,OVC,24
Se Missouri St.,268,OVC,24
se missouri st.(se,268,OVC,24
Se Missouri St.(Se,268,OVC,24
se missouri state,268,OVC,24
Se Missouri State,268,OVC,24
seattle,269,WAC,33
Seattle,269,WAC,33
seattle u,269,WAC,33
Seattle U,269,WAC,33
seattle-u,269,WAC,33
Seattle-U,269,WAC,33
seton hall,270,Big East,8
Seton Hall,270,Big East,8
Seton Hall,270,Big East,8
seton hall,270,Big East,8
seton-hall,270,Big East,8
Seton-Hall,270,Big East,8
sf austin,271,WAC,33
Sf Austin,271,WAC,33
sfa,271,WAC,33
Sfa,271,WAC,33
siena,272,MAAC,17
Siena,272,MAAC,17
Siena,272,MAAC,17
siena,272,MAAC,17
siu - edwardsville,87,OVC,24
Siu - Edwardsville,87,OVC,24
siu edwardsville,87,OVC,24
Siu Edwardsville,87,OVC,24
siue,87,OVC,24
Siue,87,OVC,24
siu-edwardsville,87,OVC,24
Siu-Edwardsville,87,OVC,24
sju (pa),285,A-10,1
Sju (Pa),285,A-10,1
smu,273,AAC,2
Smu,273,AAC,2
SMU,273,AAC,2
smu,273,AAC,2
south ala.,274,Sunbelt,31
South Ala.,274,Sunbelt,31
south alabama,274,Sunbelt,31
South Alabama,274,Sunbelt,31
South Alabama,274,Sunbelt,31
south alabama,274,Sunbelt,31
south carolina,275,SEC,27
South Carolina,275,SEC,27
South Carolina,275,SEC,27
south carolina,275,SEC,27
south carolina st.,253,MEAC,19
South Carolina St.,253,MEAC,19
south carolina state,253,MEAC,19
South Carolina State,253,MEAC,19
south carolina upstat,266,Big South,10
South Carolina Upstat,266,Big South,10
south carolina upstate,266,Big South,10
South Carolina Upstate,266,Big South,10
south dakota,276,Summit,30
South Dakota,276,Summit,30
south dakota st.,254,Summit,30
South Dakota St.,254,Summit,30
South Dakota St.,254,Summit,30
south dakota st.,254,Summit,30
south dakota state,254,Summit,30
South Dakota State,254,Summit,30
south fla.,277,AAC,2
South Fla.,277,AAC,2
south florida,277,AAC,2
South Florida,277,AAC,2
South Florida,277,AAC,2
south florida,277,AAC,2
south-ala,274,Sunbelt,31
South-Ala,274,Sunbelt,31
south-alabama,274,Sunbelt,31
South-Alabama,274,Sunbelt,31
south-carolina,275,SEC,27
South-Carolina,275,SEC,27
south-carolina-st,253,MEAC,19
South-Carolina-St,253,MEAC,19
south-carolina-state,253,MEAC,19
South-Carolina-State,253,MEAC,19
south-carolina-upstate,266,Big South,10
South-Carolina-Upstate,266,Big South,10
south-dakota,276,Summit,30
South-Dakota,276,Summit,30
south-dakota-st,254,Summit,30
South-Dakota-St,254,Summit,30
south-dakota-state,254,Summit,30
South-Dakota-State,254,Summit,30
Southeast Missouri St.,182,MVC,20
southeast missouri st.,182,MVC,20
southeast missouri state,268,OVC,24
Southeast Missouri State,268,OVC,24
southeast mo. st.,268,OVC,24
Southeast Mo. St.,268,OVC,24
southeastern la.,267,Southland,29
Southeastern La.,267,Southland,29
southeastern louisiana,267,Southland,29
Southeastern Louisiana,267,Southland,29
southeastern-la,267,Southland,29
Southeastern-La,267,Southland,29
southeastern-louisiana,267,Southland,29
Southeastern-Louisiana,267,Southland,29
southeast-missouri-state,268,OVC,24
Southeast-Missouri-State,268,OVC,24
southeast-mo-st,268,OVC,24
Southeast-Mo-St,268,OVC,24
southern,279,SWAC,32
Southern,279,SWAC,32
Southern,279,SWAC,32
southern,279,SWAC,32
southern california,324,Pac 12,25
Southern California,324,Pac 12,25
southern ill.,255,MVC,20
Southern Ill.,255,MVC,20
southern illinois,255,MVC,20
Southern Illinois,255,MVC,20
southern illinois-edwardsville,87,OVC,24
Southern Illinois-Edwardsville,87,OVC,24
southern ind.,374,OVC,24
Southern Ind.,374,OVC,24
southern indiana,374,OVC,24
Southern Indiana,374,OVC,24
southern methodist,273,AAC,2
Southern Methodist,273,AAC,2
southern miss,278,Sunbelt,31
Southern Miss,278,Sunbelt,31
Southern Miss,278,Sunbelt,31
southern miss,278,Sunbelt,31
southern miss.,278,Sunbelt,31
Southern Miss.,278,Sunbelt,31
southern mississippi,278,Sunbelt,31
Southern Mississippi,278,Sunbelt,31
southern u,279,SWAC,32
Southern U,279,SWAC,32
southern u.,279,SWAC,32
Southern U.,279,SWAC,32
southern un,279,SWAC,32
Southern Un,279,SWAC,32
southern univ,279,SWAC,32
Southern Univ,279,SWAC,32
southern utah,280,WAC,33
Southern Utah,280,WAC,33
southern-california,324,Pac 12,25
Southern-California,324,Pac 12,25
southern-ill,255,MVC,20
Southern-Ill,255,MVC,20
southern-illinois,255,MVC,20
Southern-Illinois,255,MVC,20
southern-illinois-edwardsville,87,OVC,24
Southern-Illinois-Edwardsville,87,OVC,24
southern-methodist,273,AAC,2
Southern-Methodist,273,AAC,2
southern-miss,278,Sunbelt,31
Southern-Miss,278,Sunbelt,31
southern-mississippi,278,Sunbelt,31
Southern-Mississippi,278,Sunbelt,31
southern-u,279,SWAC,32
Southern-U,279,SWAC,32
southern-university,279,SWAC,32
Southern-University,279,SWAC,32
southern-utah,280,WAC,33
Southern-Utah,280,WAC,33
south-fla,277,AAC,2
South-Fla,277,AAC,2
south-florida,277,AAC,2
South-Florida,277,AAC,2
southwest missouri state,182,MVC,20
Southwest Missouri State,182,MVC,20
st bonaventure,281,A-10,1
St Bonaventure,281,A-10,1
st francis (ny),282,NA,22
St Francis (Ny),282,NA,22
st francis (pa),283,NEC,23
St Francis (Pa),283,NEC,23
st francis ny,282,NA,22
St Francis Ny,282,NA,22
st francis pa,283,NEC,23
St Francis Pa,283,NEC,23
st john's,284,Big East,8
St John'S,284,Big East,8
st john's (ny),284,Big East,8
St John'S (Ny),284,Big East,8
st joseph's,285,A-10,1
St Joseph'S,285,A-10,1
st joseph's pa,285,A-10,1
St Joseph'S Pa,285,A-10,1
st louis,286,A-10,1
St Louis,286,A-10,1
st mary's (ca),287,WCC,34
St Mary'S (Ca),287,WCC,34
st mary's ca,287,WCC,34
St Mary'S Ca,287,WCC,34
st peter's,288,MAAC,17
St Peter'S,288,MAAC,17
st thomas,371,Summit,30
St Thomas,371,Summit,30
st thomas mn,371,Summit,30
St Thomas Mn,371,Summit,30
st. bonaventure,281,A-10,1
St. Bonaventure,281,A-10,1
St. Bonaventure,281,A-10,1
st. bonaventure,281,A-10,1
st. francis (bkn),282,NA,22
St. Francis (Bkn),282,NA,22
st. francis (ny),282,NA,22
St. Francis (Ny),282,NA,22
st. francis (pa),283,NEC,23
St. Francis (Pa),283,NEC,23
st. francis brooklyn,282,NA,22
St. Francis Brooklyn,282,NA,22
st. francis-ny,282,NA,22
St. Francis-Ny,282,NA,22
st. john`s (ny),284,Big East,8
St. John`S (Ny),284,Big East,8
st. john’s,284,Big East,8
St. John’S,284,Big East,8
st. john's,284,Big East,8
St. John'S,284,Big East,8
St. John's,284,Big East,8
st. john's,284,Big East,8
st. john's (ny),284,Big East,8
St. John'S (Ny),284,Big East,8
st. joseph's,285,A-10,1
St. Joseph'S,285,A-10,1
st. joseph's pa,285,A-10,1
St. Joseph'S Pa,285,A-10,1
st. mary`s (ca),287,WCC,34
St. Mary`S (Ca),287,WCC,34
st. mary's,287,WCC,34
St. Mary'S,287,WCC,34
st. peter's,288,MAAC,17
St. Peter'S,288,MAAC,17
st. thomas (mn),371,Summit,30
St. Thomas (Mn),371,Summit,30
stanford,289,Pac 12,25
Stanford,289,Pac 12,25
Stanford,289,Pac 12,25
stanford,289,Pac 12,25
st-bonaventure,281,A-10,1
St-Bonaventure,281,A-10,1
SFA,271,WAC,33
stephen f. austin,271,WAC,33
Stephen F. Austin,271,WAC,33
Stephen F. Austin,271,WAC,33
stephen f. austin,271,WAC,33
stephen-f-austin,271,WAC,33
Stephen-F-Austin,271,WAC,33
stetson,290,A-Sun,5
Stetson,290,A-Sun,5
st-francis-brooklyn,282,NA,22
St-Francis-Brooklyn,282,NA,22
st-francis-ny,282,NA,22
St-Francis-Ny,282,NA,22
st-francis-pa,283,NEC,23
St-Francis-Pa,283,NEC,23
st-johns,284,Big East,8
St-Johns,284,Big East,8
st-johns-ny,284,Big East,8
St-Johns-Ny,284,Big East,8
st-josephs-pa,285,A-10,1
St-Josephs-Pa,285,A-10,1
st-marys-ca,287,WCC,34
St-Marys-Ca,287,WCC,34
stonehill,375,NEC,23
Stonehill,375,NEC,23
stony brook,291,CAA,12
Stony Brook,291,CAA,12
Stony Brook,291,CAA,12
stony brook,291,CAA,12
stony-brook,291,CAA,12
Stony-Brook,291,CAA,12
st-peters,288,MAAC,17
St-Peters,288,MAAC,17
suny albany,7,Am. East,4
Suny Albany,7,Am. East,4
sw missouri st.,182,MVC,20
Sw Missouri St.,182,MVC,20
syracuse,292,ACC,3
Syracuse,292,ACC,3
Syracuse,292,ACC,3
syracuse,292,ACC,3
tam c,293,Southland,29
Tam C,293,Southland,29
tam c. christi,293,Southland,29
Tam C. Christi,293,Southland,29
tarleton st,369,WAC,33
Tarleton St,369,WAC,33
tarleton st.,369,WAC,33
Tarleton St.,369,WAC,33
tarleton state,369,WAC,33
Tarleton State,369,WAC,33
tcu,294,Big 12,7
Tcu,294,Big 12,7
TCU,294,Big 12,7
tcu,294,Big 12,7
TCU,295,Big 12,7
temple,295,AAC,2
Temple,295,AAC,2
Temple,295,AAC,2
temple,295,AAC,2
tennessee,296,SEC,27
Tennessee,296,SEC,27
Tennessee,296,SEC,27
tennessee,296,SEC,27
tennessee st,297,OVC,24
Tennessee St,297,OVC,24
tennessee st.,297,OVC,24
Tennessee St.,297,OVC,24
tennessee state,297,OVC,24
Tennessee State,297,OVC,24
tennessee tech,298,OVC,24
Tennessee Tech,298,OVC,24
tennessee-chattanooga,50,Southern,28
Tennessee-Chattanooga,50,Southern,28
tennessee-martin,303,OVC,24
Tennessee-Martin,303,OVC,24
tennessee-st,297,OVC,24
Tennessee-St,297,OVC,24
tennessee-state,297,OVC,24
Tennessee-State,297,OVC,24
tennessee-tech,298,OVC,24
Tennessee-Tech,298,OVC,24
tenn-martin,303,OVC,24
Tenn-Martin,303,OVC,24
tex. a&m-commerce,376,Southland,29
Tex. A&M-Commerce,376,Southland,29
tex.-pan american,309,WAC,33
Tex.-Pan American,309,WAC,33
texas,299,Big 12,7
Texas,299,Big 12,7
Texas,299,Big 12,7
texas,299,Big 12,7
texas a&m,300,SEC,27
Texas A&M,300,SEC,27
Texas A&M,300,SEC,27
texas a&m,300,SEC,27
texas a&m cc,293,Southland,29
Texas A&M Cc,293,Southland,29
texas a&m corpus,293,Southland,29
Texas A&M Corpus,293,Southland,29
Texas A&M Corpus Chris,293,Southland,29
texas a&m corpus chris,293,Southland,29
texas a&m-cc,293,Southland,29
Texas A&M-Cc,293,Southland,29
texas a&m-corpus christi,293,Southland,29
Texas A&M-Corpus Christi,293,Southland,29
texas arlington,325,WAC,33
Texas Arlington,325,WAC,33
texas christian,294,Big 12,7
Texas Christian,294,Big 12,7
texas rio grande valley,309,WAC,33
Texas Rio Grande Valley,309,WAC,33
texas san antonio,326,AAC,2
Texas San Antonio,326,AAC,2
texas southern,310,SWAC,32
Texas Southern,310,SWAC,32
Texas Southern,310,SWAC,32
texas southern,310,SWAC,32
texas st,301,Sunbelt,31
Texas St,301,Sunbelt,31
texas st.,301,Sunbelt,31
Texas St.,301,Sunbelt,31
texas state,301,Sunbelt,31
Texas State,301,Sunbelt,31
texas tech,302,Big 12,7
Texas Tech,302,Big 12,7
Texas Tech,302,Big 12,7
texas tech,302,Big 12,7
texasa&m,300,SEC,27
Texasa&M,300,SEC,27
texas-am,300,SEC,27
Texas-Am,300,SEC,27
texas-am-corpus-christi,293,Southland,29
Texas-Am-Corpus-Christi,293,Southland,29
texas-arlington,325,WAC,33
Texas-Arlington,325,WAC,33
texas-christian,294,Big 12,7
Texas-Christian,294,Big 12,7
texas-el paso,330,C-USA,13
Texas-El Paso,330,C-USA,13
texas-el-paso,330,C-USA,13
Texas-El-Paso,330,C-USA,13
texas-pan american,309,WAC,33
Texas-Pan American,309,WAC,33
texas-pan-american,309,WAC,33
Texas-Pan-American,309,WAC,33
texas-rio grande valley,309,WAC,33
Texas-Rio Grande Valley,309,WAC,33
texas-san antonio,326,AAC,2
Texas-San Antonio,326,AAC,2
texas-san antonio(ut,326,AAC,2
Texas-San Antonio(Ut,326,AAC,2
texas-san-antonio,326,AAC,2
Texas-San-Antonio,326,AAC,2
texas-southern,310,SWAC,32
Texas-Southern,310,SWAC,32
texas-st,301,Sunbelt,31
Texas-St,301,Sunbelt,31
texas-state,301,Sunbelt,31
Texas-State,301,Sunbelt,31
texas-tech,302,Big 12,7
Texas-Tech,302,Big 12,7
the citadel,53,Southern,28
The Citadel,53,Southern,28
the-citadel,53,Southern,28
The-Citadel,53,Southern,28
tn martin,303,OVC,24
Tn Martin,303,OVC,24
toledo,304,MAC,18
Toledo,304,MAC,18
towson,305,CAA,12
Towson,305,CAA,12
troy,306,Sunbelt,31
Troy,306,Sunbelt,31
Troy,306,Sunbelt,31
troy,306,Sunbelt,31
troy st.,306,Sunbelt,31
Troy St.,306,Sunbelt,31
tulane,307,AAC,2
Tulane,307,AAC,2
tulsa,308,AAC,2
Tulsa,308,AAC,2
Tulsa,308,AAC,2
tulsa,308,AAC,2
tx a&m commerce,376,Southland,29
Tx A&M Commerce,376,Southland,29
tx pan american,309,WAC,33
Tx Pan American,309,WAC,33
tx southern,310,SWAC,32
Tx Southern,310,SWAC,32
uab,311,AAC,2
Uab,311,AAC,2
UAB,311,AAC,2
uab,311,AAC,2
ualbany,7,Am. East,4
Ualbany,7,Am. East,4
ualr,13,OVC,24
Ualr,13,OVC,24
uc davis,312,Big West,11
Uc Davis,312,Big West,11
UC Davis,312,Big West,11
uc davis,312,Big West,11
uc irvine,313,Big West,11
Uc Irvine,313,Big West,11
UC Irvine,313,Big West,11
uc irvine,313,Big West,11
uc riverside,314,Big West,11
Uc Riverside,314,Big West,11
uc san diego,370,Big West,11
Uc San Diego,370,Big West,11
uc santa barb.,263,Big West,11
Uc Santa Barb.,263,Big West,11
uc santa barbara,263,Big West,11
Uc Santa Barbara,263,Big West,11
UC Santa Barbara,263,Big West,11
uc santa barbara,263,Big West,11
uc-davis,312,Big West,11
Uc-Davis,312,Big West,11
ucf,315,Big 12,7
Ucf,315,Big 12,7
UCF,315,Big 12,7
ucf,315,Big 12,7
uc-irvine,313,Big West,11
Uc-Irvine,313,Big West,11
ucla,316,Pac 12,25
Ucla,316,Pac 12,25
UCLA,316,Pac 12,25
ucla,316,Pac 12,25
UConn,62,Big East,8
uconn,62,Big East,8
Uconn,62,Big East,8
connecticut,62,Big East,8
uc-riverside,314,Big West,11
Uc-Riverside,314,Big West,11
uc-santa barbara,263,Big West,11
Uc-Santa Barbara,263,Big West,11
uc-santa-barbara,263,Big West,11
Uc-Santa-Barbara,263,Big West,11
ucsb,263,Big West,11
Ucsb,263,Big West,11
UIC,126,MVC,20
uic,126,MVC,20
Uic,126,MVC,20
uiq,129,NA,22
Uiq,129,NA,22
ull,317,Sunbelt,31
Ull,317,Sunbelt,31
ulm,318,Sunbelt,31
Ulm,318,Sunbelt,31
umass,168,A-10,1
Umass,168,A-10,1
umass lowell,161,Am. East,4
Umass Lowell,161,Am. East,4
umass-lowell,161,Am. East,4
Umass-Lowell,161,Am. East,4
umbc,319,Am. East,4
Umbc,319,Am. East,4
UMBC,319,Am. East,4
umbc,319,Am. East,4
umes,170,MEAC,19
Umes,170,MEAC,19
umkc,181,Summit,30
Umkc,181,Summit,30
unc,213,ACC,3
Unc,213,ACC,3
unc asheville,320,Big South,10
Unc Asheville,320,Big South,10
UNC Asheville,320,Big South,10
unc asheville,320,Big South,10
unc greensboro,321,Southern,28
Unc Greensboro,321,Southern,28
UNC Greensboro,321,Southern,28
unc greensboro,321,Southern,28
unc wilmington,322,CAA,12
Unc Wilmington,322,CAA,12
UNC Wilmington,322,CAA,12
unc wilmington,322,CAA,12
unc-asheville,320,Big South,10
Unc-Asheville,320,Big South,10
uncg,321,Southern,28
Uncg,321,Southern,28
uncw,322,CAA,12
Uncw,322,CAA,12
uni,219,MVC,20
Uni,219,MVC,20
university of california,42,Pac 12,25
University Of California,42,Pac 12,25
unlv,323,MWC,21
Unlv,323,MWC,21
UNLV,323,MWC,21
unlv,323,MWC,21
usc,324,Pac 12,25
Usc,324,Pac 12,25
USC,324,Pac 12,25
usc,324,Pac 12,25
usc upstate,266,Big South,10
Usc Upstate,266,Big South,10
usc-upstate,266,Big South,10
Usc-Upstate,266,Big South,10
ut arlington,325,WAC,33
Ut Arlington,325,WAC,33
UT Arlington,325,WAC,33
ut arlington,325,WAC,33
ut martin,303,OVC,24
Ut Martin,303,OVC,24
ut san antonio,326,AAC,2
Ut San Antonio,326,AAC,2
utah,327,Pac 12,25
Utah,327,Pac 12,25
Utah,327,Pac 12,25
utah,327,Pac 12,25
utah st,328,MWC,21
Utah St,328,MWC,21
utah st.,328,MWC,21
Utah St.,328,MWC,21
Utah St.,328,MWC,21
utah st.,328,MWC,21
Utah State,328,MWC,21
utah state,328,MWC,21
Utah State,328,MWC,21
utah tech,368,WAC,33
Utah Tech,368,WAC,33
utah valley,329,WAC,33
Utah Valley,329,WAC,33
utah valley st.,329,WAC,33
Utah Valley St.,329,WAC,33
utah-st,328,MWC,21
Utah-St,328,MWC,21
utah-state,328,MWC,21
Utah-State,328,MWC,21
utah-valley,329,WAC,33
Utah-Valley,329,WAC,33
utah-valley-state,329,WAC,33
Utah-Valley-State,329,WAC,33
ut-arlington,325,WAC,33
Ut-Arlington,325,WAC,33
utep,330,C-USA,13
Utep,330,C-USA,13
UTEP,330,C-USA,13
utep,330,C-USA,13
utica,331,NA,22
Utica,331,NA,22
ut-martin,303,OVC,24
Ut-Martin,303,OVC,24
utrgv,309,WAC,33
Utrgv,309,WAC,33
utsa,326,AAC,2
Utsa,326,AAC,2
UTSA,326,AAC,2
utsa,326,AAC,2
va commonwealth,332,A-10,1
Va Commonwealth,332,A-10,1
valparaiso,333,MVC,20
Valparaiso,333,MVC,20
Valparaiso,333,MVC,20
valparaiso,333,MVC,20
vanderbilt,334,SEC,27
Vanderbilt,334,SEC,27
Vanderbilt,334,SEC,27
vanderbilt,334,SEC,27
vcu,332,A-10,1
Vcu,332,A-10,1
VCU,332,A-10,1
vcu,332,A-10,1
vcu(va. commonwealth,332,A-10,1
Vcu(Va. Commonwealth,332,A-10,1
vermont,335,Am. East,4
Vermont,335,Am. East,4
Vermont,335,Am. East,4
vermont,335,Am. East,4
villanova,336,Big East,8
Villanova,336,Big East,8
Villanova,336,Big East,8
villanova,336,Big East,8
virginia,337,ACC,3
Virginia,337,ACC,3
Virginia,337,ACC,3
virginia,337,ACC,3
virginia commonwealth,332,A-10,1
Virginia Commonwealth,332,A-10,1
virginia military,339,Southern,28
Virginia Military,339,Southern,28
virginia military institute,339,Southern,28
Virginia Military Institute,339,Southern,28
virginia tech,338,ACC,3
Virginia Tech,338,ACC,3
Virginia Tech,338,ACC,3
virginia tech,338,ACC,3
virginia-commonwealth,332,A-10,1
Virginia-Commonwealth,332,A-10,1
virginia-military-institute,339,Southern,28
Virginia-Military-Institute,339,Southern,28
virginia-tech,338,ACC,3
Virginia-Tech,338,ACC,3
vmi,339,Southern,28
Vmi,339,Southern,28
w carolina,340,Southern,28
W Carolina,340,Southern,28
w illinois,341,OVC,24
W Illinois,341,OVC,24
w kentucky,342,C-USA,13
W Kentucky,342,C-USA,13
w michigan,343,MAC,18
W Michigan,343,MAC,18
w salem st,344,NA,22
W Salem St,344,NA,22
w texas a&m,345,NA,22
W Texas A&M,345,NA,22
wagner,346,NEC,23
Wagner,346,NEC,23
wake forest,347,ACC,3
Wake Forest,347,ACC,3
Wake Forest,347,ACC,3
wake forest,347,ACC,3
wake-forest,347,ACC,3
Wake-Forest,347,ACC,3
washington,348,Pac 12,25
Washington,348,Pac 12,25
Washington,348,Pac 12,25
washington,348,Pac 12,25
washington st,349,Pac 12,25
Washington St,349,Pac 12,25
washington st.,349,Pac 12,25
Washington St.,349,Pac 12,25
Washington St.,349,Pac 12,25
washington st.,349,Pac 12,25
washington state,349,Pac 12,25
Washington State,349,Pac 12,25
washington-st,349,Pac 12,25
Washington-St,349,Pac 12,25
washington-state,349,Pac 12,25
Washington-State,349,Pac 12,25
weber st,350,Big Sky,9
Weber St,350,Big Sky,9
weber st.,350,Big Sky,9
Weber St.,350,Big Sky,9
Weber St.,350,Big Sky,9
weber st.,350,Big Sky,9
weber state,350,Big Sky,9
Weber State,350,Big Sky,9
weber-st,350,Big Sky,9
Weber-St,350,Big Sky,9
weber-state,350,Big Sky,9
Weber-State,350,Big Sky,9
west texas a&m,345,NA,22
West Texas A&M,345,NA,22
west virginia,351,Big 12,7
West Virginia,351,Big 12,7
West Virginia,351,Big 12,7
west virginia,351,Big 12,7
western caro.,340,Southern,28
Western Caro.,340,Southern,28
western carolina,340,Southern,28
Western Carolina,340,Southern,28
western ill.,341,OVC,24
Western Ill.,341,OVC,24
western illinois,341,OVC,24
